produce,buyer_type,rolling_avg,month,is_festival,weather_rain,weather_heat,price_level,demand,produce_enc
Mango,0,151.11327164866572,4,0,1,0,97.13739524809876,142.3730232678714,6
Mango,2,141.2698048658748,4,0,0,0,102.26019259428685,142.00362157147302,6
Potato,2,196.98191892268153,8,0,1,0,15.263660400162799,220.0838432418004,1
Cabbage,0,179.50301558239738,11,0,0,1,19.187054196644024,138.81753014832924,3
Grapes,2,191.30122881278265,1,0,0,0,81.75643621607885,201.04008877991834,11
Tomato,1,131.07139064142282,4,0,0,0,28.814998162436886,131.66875654450905,0
Orange,1,121.32711593516167,12,0,0,1,55.73675912518601,130.03105842491883,8
Spinach,1,173.66023318007058,3,0,0,0,16.995196007240637,187.22501080662278,9
Spinach,1,145.89538494787652,7,0,0,1,26.724823011488013,150.61971132178792,9
Carrot,1,54.60195866853822,3,0,1,0,35.47528264092078,57.10633871566093,4
Mango,1,55.598946827804845,4,0,0,0,118.08113597669221,56.88413536895521,6
Tomato,2,20.68181414864148,7,0,0,1,20.464501763542604,19.36922356354596,0
Brinjal,1,90.26832162726456,12,0,0,0,16.460053802788053,110.78985521943466,13
Carrot,1,109.34656667036273,4,0,1,0,42.46168366004373,95.02313629451834,4
Grapes,0,20.509466758394645,3,0,1,0,97.24283292310132,18.61335605454249,11
Carrot,0,173.6534519770822,6,0,0,0,36.557435253484726,153.23397905180232,4
Carrot,0,136.70251089166993,2,0,0,0,35.907223494442775,146.50723356309442,4
Cauliflower,0,25.334413141674,10,1,0,1,22.18078496131448,33.52191352818034,10
Spinach,1,101.24139563640335,2,0,0,1,24.086917684881836,97.51263745696126,9
Onion,1,88.19362380185599,6,0,0,1,24.63582890776867,76.61995668086641,2
Guava,2,143.69201837071626,9,0,0,0,30.505324716008822,155.69678800776563,12
Orange,1,128.525871589172,1,0,0,0,71.03855398648523,120.46649550006568,8
Guava,0,63.093031408234445,3,0,0,0,48.049806287358464,62.27664914053048,12
Banana,0,198.75985564642627,6,0,1,0,26.822530240799928,213.2446579453861,5
Potato,0,66.92911178744447,1,0,0,0,20.166947423957026,71.3767551260361,1
Apple,2,88.63987421114273,7,1,0,0,93.92672531776233,112.40889422184469,7
Orange,2,120.17650930668708,5,0,0,0,57.57003479482431,124.32917335878102,8
Onion,1,53.51437889462481,11,0,0,0,23.00635461688797,55.431581314857524,2
Onion,0,48.27888446434009,8,1,0,0,27.22013447112503,66.6911023356074,2
Banana,1,15.238163831044055,7,0,1,0,36.164757328459054,13.991716683104528,5
Onion,2,58.97001849604484,5,0,0,1,25.35870987801364,62.40727313891763,2
Grapes,2,121.75487623977658,7,0,0,0,90.84426796656146,94.53420220325698,11
Cabbage,2,87.66693120503163,9,0,0,0,21.45275486856007,80.77299632743384,3
Guava,1,79.35554341017435,9,0,1,0,33.37718746143676,94.22555035844374,12
Onion,1,119.54742732564615,2,0,0,0,20.44824523533356,127.83367453819679,2
Apple,0,31.026270107694952,8,0,0,0,105.48069237766433,33.471992548981035,7
Tomato,2,135.7457389435329,7,0,0,0,32.6943995949764,112.89046280562519,0
Carrot,0,154.8798558187553,2,0,0,0,43.243899982326894,158.25978266179652,4
Spinach,2,56.67832545420947,12,0,0,0,17.196545357917294,60.83783353470941,9
Carrot,2,159.946525588669,10,0,0,0,41.05657370952085,157.37055723872155,4
Orange,1,118.37357157441944,4,0,0,1,46.844038490894,143.14491338447155,8
Cauliflower,0,95.42696535266666,3,0,0,1,22.83891715891543,85.69398939299873,10
Spinach,2,146.439875057724,9,1,0,0,20.87096882565622,204.22520775102757,9
Grapes,0,122.092864291995,11,0,1,0,81.12421404748483,133.31113017918983,11
Orange,2,122.01629802858113,12,0,0,0,44.67397027548217,131.73570051427714,8
Potato,0,71.70207468211308,11,0,0,0,21.454422026762543,75.25631558185636,1
Carrot,0,194.8006064247168,8,0,1,0,38.014602431440814,197.50419015764524,4
Banana,2,157.43375579878474,5,0,0,0,37.14513613587458,159.08138791171797,5
Mango,2,100.7572852702761,7,0,0,0,112.88043445356298,102.21341740289171,6
Orange,2,150.54909562208374,9,1,0,0,46.7316391147646,208.61928670343394,8
Tomato,1,40.42943771916786,6,0,0,0,34.83097451086448,38.92439148629423,0
Orange,0,183.94404152560938,4,0,0,0,73.61500385119808,206.92078971084646,8
Spinach,2,97.18691710241517,5,0,0,0,27.777090429836882,102.26131020596455,9
Cauliflower,1,51.33803263983515,1,0,1,0,26.41374518315295,50.46144084715856,10
Brinjal,1,47.886718000038364,6,0,0,0,18.078511888748412,46.31036694110231,13
Orange,1,112.23173902635828,10,0,0,0,64.68725463993518,120.2352418913228,8
Cabbage,2,36.22912095120797,7,1,0,1,12.877705312220089,41.74087611313099,3
Brinjal,0,38.30927266358021,9,0,1,0,21.644363076218294,34.47594266863256,13
Tomato,1,187.43146757555508,11,0,0,0,21.020129815924285,208.22372955861772,0
Mango,2,84.71781323375917,9,0,1,0,62.13376148087338,95.04477336008497,6
Onion,2,170.49197726717497,8,0,0,0,25.1253979792078,170.65639610627207,2
Mango,2,51.388025130716514,8,1,1,1,77.46411479049053,77.4093933240009,6
Orange,1,10.407852567542985,6,0,0,0,51.186630961506694,10.278720786461975,8
Orange,2,168.17379510181792,2,1,1,0,55.89915350834643,252.3022252853059,8
Mango,0,30.291849751240342,3,0,0,0,76.5760785556864,33.03384623783015,6
Apple,1,95.06519701320394,8,0,1,0,121.43791248751916,99.12232676045973,7
Orange,0,178.31477973618172,10,0,1,0,48.9414229889971,185.69043404497594,8
Tomato,2,51.09165801388651,12,0,1,1,31.073444417758004,29.173086944766162,0
Spinach,0,142.10313066732286,10,0,0,0,17.149703843045952,143.86174218164908,9
Tomato,0,172.46360010004315,7,0,0,1,33.45259542722059,137.06181017065958,0
Orange,1,98.8908886913633,7,0,0,0,71.76605385403384,100.05129946668708,8
Carrot,1,171.1595988880002,5,0,0,0,33.064611430334296,161.36507138377576,4
Spinach,2,150.80731488352689,5,0,1,0,23.34496028152483,146.23571711187694,9
Potato,0,182.5895714893787,10,0,0,0,22.39513719720499,137.41712203757007,1
Cauliflower,0,24.860256550765968,9,0,0,0,21.751288766000947,24.576468541326822,10
Banana,1,65.69904167331637,11,0,0,1,33.17277591680985,74.20196978394156,5
Spinach,2,72.5732259650282,3,0,0,0,16.618987692949972,79.03377602676304,9
Orange,2,139.04021485827585,5,0,1,0,41.525268115394084,154.5657172947514,8
Cauliflower,1,95.76863687336456,5,0,0,1,34.835955044500714,83.76351766901348,10
Cabbage,0,146.97744245002653,7,0,1,1,12.41395453414823,126.72655900920574,3
Potato,1,92.83412553845905,6,0,0,0,20.966205386255048,99.37406853152726,1
Onion,2,58.53789809395178,7,0,0,0,20.019271159011343,58.06363458752082,2
Orange,2,192.60374239054335,5,0,0,1,59.69643294289867,225.81087036671312,8
Cabbage,0,168.06823105283314,8,0,0,0,20.796542373140653,158.2296017750374,3
Guava,2,123.78133883348809,1,0,0,0,33.883189519418856,132.44693210093288,12
Cabbage,2,144.05127506881644,12,0,0,0,14.430714517306782,165.00505714954474,3
Cauliflower,1,195.5086098168945,4,0,0,1,27.119652777616118,188.56295083666456,10
Potato,2,39.80125699197506,12,1,0,0,23.911132051513952,53.07677017033909,1
Grapes,1,119.21431885965883,2,1,0,0,108.59109995186643,156.24251643731523,11
Carrot,2,28.496823577629716,4,0,0,1,27.59403295981452,29.426978988795053,4
Banana,1,72.0222994358819,1,1,0,1,27.465878516675353,91.86861791969203,5
Potato,0,131.33418660080872,8,0,0,0,20.36986053920239,121.80314517187776,1
Potato,0,81.4822079688882,2,0,0,0,17.00930890087099,90.88649669359732,1
Cauliflower,2,20.732177946862812,10,0,0,1,23.586106408881758,19.872460642364885,10
Potato,1,194.567454301104,8,1,0,1,20.452982066793368,267.6406770719913,1
Orange,2,20.18327005683958,4,0,0,0,71.3644021338306,19.32583123191172,8
Banana,0,20.78930015137243,8,0,0,0,32.728730586728894,18.72038995189746,5
Cabbage,2,81.71990598347332,6,0,0,0,13.362231839325469,88.66999905840186,3
Cauliflower,0,149.70903789309108,7,0,0,0,33.1352197021653,144.51736990465037,10
Cauliflower,0,33.552208756152936,10,1,0,0,20.580782695054502,48.64339514254433,10
Cauliflower,0,54.28951261978694,3,0,1,0,23.55244065252651,63.93102683589846,10
Cabbage,0,90.4589921377175,11,0,1,0,20.172173178312963,79.03455401028907,3
Grapes,2,81.98138642920148,1,0,0,0,107.06512363077371,73.21253410988125,11
Potato,0,186.9134665521474,9,0,1,0,22.72024357544435,167.49260727260886,1
Brinjal,0,102.25114033254063,11,0,0,0,22.497371876241445,120.00987806333467,13
Cabbage,0,180.91621324679153,10,1,0,0,14.816184379935924,256.98694679295926,3
Mango,2,118.8008925865438,3,0,0,1,93.20223462370456,107.03813782666334,6
Onion,0,140.70424015834163,5,0,1,0,21.162307638609946,131.4654777597765,2
Guava,0,43.94496042965409,12,0,1,1,40.0345103954056,50.025391324967046,12
Tomato,0,164.90530696397272,5,1,0,0,26.98777879764961,221.8455313898553,0
Brinjal,1,193.84898531028,8,0,0,1,16.377693363156304,183.09358001668755,13
Carrot,0,143.43424865246948,1,0,0,0,42.036979784444505,146.9903451926871,4
Banana,1,193.1302911681156,10,0,1,0,28.762231995288317,219.2273682161927,5
Carrot,0,15.511382315525662,9,0,1,0,33.53851872786792,17.624106817600772,4
Potato,0,190.88285859770616,3,0,0,0,17.495846476012755,214.70980644904856,1
Carrot,1,80.25619871119137,1,0,0,0,25.69453418878837,86.66580010360065,4
Potato,0,193.22978180046294,1,0,0,0,23.838579865433598,191.93756910912813,1
Carrot,1,186.04872439581246,7,0,0,0,26.902938814623138,219.45724167918502,4
Orange,2,89.93580811908906,8,0,0,1,68.33902897524626,88.71302327654045,8
Banana,2,34.289152089528756,11,0,1,0,31.617217558764395,29.875927110636407,5
Carrot,2,155.48922077771246,9,0,1,0,25.328289318112873,167.7624215563319,4
Banana,1,118.52222788992067,5,0,0,0,26.457943332086828,128.19018029004815,5
Apple,1,39.371146432901156,8,0,0,0,102.39433849265016,41.42099887140715,7
Orange,0,192.2892264373227,11,1,1,0,52.80640577925044,245.73070120883807,8
Onion,2,126.34155150421414,3,0,0,0,19.89555992847964,116.12383852435224,2
Apple,1,36.9461534071733,10,0,0,0,92.77174639307484,34.59327871638216,7
Brinjal,2,58.170202647146084,1,0,0,0,18.939346923098142,50.12694627203356,13
Cauliflower,2,83.33295632526959,4,1,0,1,20.268582310435544,105.70161718670612,10
Orange,2,40.86643184247673,2,0,1,0,66.07076499920473,29.422579034955184,8
Cauliflower,0,17.118687948315188,5,0,0,1,30.65864670222087,15.684310692523013,10
Cabbage,1,178.680571047042,7,1,0,0,15.616607152381103,215.62409201558816,3
Potato,2,43.58404215328464,6,1,1,1,21.868701946482666,65.64823542210335,1
Onion,2,178.634671671835,9,0,1,0,19.629280589063146,176.37273011837863,2
Carrot,1,191.1229221918138,5,0,1,0,40.80451074439714,172.11879068265893,4
Guava,0,94.40880079275892,6,0,1,0,44.32699174604908,98.52460653004213,12
Spinach,2,189.13463689367518,12,0,0,1,26.700292288997247,150.8058000097649,9
Brinjal,0,171.50884882767485,3,0,1,0,21.95279250423816,167.34440995892209,13
Carrot,1,74.22319717684486,12,0,0,0,32.347084362295924,77.53778599635696,4
Carrot,2,199.25081970514768,10,1,0,0,36.61944098512851,272.4145185923055,4
Onion,0,186.7009645771403,10,1,0,1,27.201974853428958,253.61223344054858,2
Carrot,1,194.45229967582063,1,0,1,0,42.08318889141791,211.0180340923145,4
Apple,0,22.085876578037105,10,0,0,0,139.01816684074683,26.809746705508633,7
Cabbage,1,73.82443328812661,8,0,0,0,14.121099297955503,77.82542374501044,3
Cauliflower,1,180.75516408136568,9,0,0,1,23.7759919762253,193.3572293358929,10
Spinach,0,134.66610179564174,11,0,1,0,16.409352127231525,137.25730438793656,9
Cauliflower,0,155.4985139025795,5,0,0,0,25.95126354439008,146.91395162905522,10
Cauliflower,2,68.241584895962,9,0,1,0,22.383943268035036,61.167264610132335,10
Spinach,0,191.98837070413143,7,0,0,0,28.366426632928842,179.26074086793338,9
Banana,2,121.05017798817738,12,0,1,0,32.383357040260954,94.96055426839426,5
Brinjal,0,194.41829668406814,2,0,0,1,17.001423917214517,155.937414862418,13
Guava,1,152.0037181025072,2,0,1,0,54.37108186910319,145.8880575244774,12
Brinjal,1,87.32484198485585,12,0,0,0,15.892762988135459,94.93506401770497,13
Onion,2,176.60071365454135,1,0,0,0,21.353826368527848,194.67853184032035,2
Cauliflower,1,98.4646098894018,10,0,0,0,33.91144264121554,87.68702606195126,10
Brinjal,2,149.57722637645873,8,0,0,0,23.844580359452287,122.3215325043719,13
Carrot,2,74.05435455190712,4,1,1,0,44.34541419846508,109.54111165120885,4
Tomato,2,11.848695015775695,8,0,0,0,23.302644588551434,12.67524264911246,0
Guava,1,172.29835968392064,9,0,1,1,48.496766767613124,178.69906842009755,12
Orange,0,70.02947367628306,12,0,0,1,73.23626398805591,63.20231005681418,8
Grapes,0,38.98045358109721,11,0,0,0,96.88722754065132,38.28085581818081,11
Spinach,2,175.2076914098358,8,0,0,0,26.224634970557243,171.81769211832744,9
Guava,2,93.43819047576704,6,0,0,0,34.956440543256406,97.10465011573142,12
Grapes,1,121.05374715161221,4,0,0,0,106.86050686710297,114.83673744937241,11
Guava,1,69.3546704859509,10,0,0,0,31.561530986838264,68.73828304942575,12
Banana,1,134.01293707680296,6,0,0,1,29.36722620973896,158.4188203147021,5
Grapes,1,74.0508912077319,4,0,0,0,100.88394784157981,68.28428904002047,11
Brinjal,0,19.154998201184373,6,0,1,0,15.888368460050216,21.91584672757325,13
Orange,0,97.97145859092417,2,0,0,0,55.110610787337585,120.01070955405956,8
Mango,1,93.56489909368322,12,0,0,0,98.60111675275358,95.982640532923,6
Onion,1,10.803169630245948,1,0,0,0,22.8658272542483,11.670605126626375,2
Cabbage,1,25.25833002944043,12,0,0,0,16.155503857541245,27.114067363399226,3
Guava,1,51.20646274640676,9,0,0,0,43.97747352187763,50.39737262842393,12
Cabbage,1,98.41820557520037,8,0,0,1,13.538281092637895,80.84808169683905,3
Onion,1,26.511846941412788,2,0,0,1,28.85855962846286,24.630889236554633,2
Spinach,0,84.35007465022271,3,0,0,0,18.701471433039437,91.06090457380098,9
Grapes,0,151.21263399646628,4,0,0,0,95.41409794325295,123.37035369377656,11
Potato,1,185.4308006835899,6,0,1,1,15.53684534135784,251.8543162968091,1
Banana,2,130.1838167636931,2,0,0,1,37.249736927486836,123.23814411191246,5
Mango,0,132.94162835509306,12,0,0,0,67.71278241018702,100.77621952635062,6
Tomato,1,108.6192832744762,11,0,0,0,24.26794990087261,100.508079520594,0
Orange,0,67.07917123633831,5,0,0,0,56.33643717379526,67.5468551299374,8
Tomato,1,193.62547357279584,12,0,1,0,33.66111138748398,155.7591675131515,0
Cauliflower,0,46.679246809470136,8,0,0,1,20.54595536212435,48.1330784666884,10
Banana,0,153.17040918853124,12,0,1,0,29.480609048752424,170.02518659841212,5
Tomato,1,192.73360745899475,11,0,0,0,32.78410894130703,193.883826584892,0
Tomato,2,198.81779953332764,9,0,1,0,27.245498034084186,216.67629783233866,0
Cabbage,0,135.4343966777671,8,0,1,0,15.224246173022404,158.60295826523765,3
Spinach,1,10.31226221650819,11,1,1,0,28.484047150988943,11.849328274962936,9
Carrot,1,53.67191499769333,11,0,1,0,33.069724811507456,57.686998815839,4
Cabbage,1,68.21176344988345,11,0,0,1,18.122225024410692,50.78165397015636,3
Onion,0,93.49131611107502,5,0,0,0,24.604850854949028,94.24799618539502,2
Cauliflower,0,41.32078862318376,1,0,0,0,29.107380940254217,41.54862763430784,10
Brinjal,0,151.74538770827127,4,0,1,0,17.930520588209887,156.65892879650525,13
Apple,1,193.9107216440942,5,1,1,0,83.12173209104176,266.61990892836036,7
Apple,2,183.46103820731304,12,0,0,0,121.79428496966938,177.25125820535143,7
Cabbage,0,120.19741955040402,1,0,1,1,20.594231784597667,93.63033439733822,3
Orange,0,138.9176298278391,7,0,0,0,43.344234356311894,169.63957979778945,8
Onion,2,60.63768763229019,1,1,0,0,20.13578498578137,70.4926578625216,2
Spinach,2,154.66795026685986,6,0,0,0,20.924253530289167,137.43268753380252,9
Cabbage,2,135.20531432081998,8,0,1,0,18.119416485940278,161.5045099554599,3
Tomato,1,170.60219548701969,10,0,0,0,20.922135686709925,184.10991477037368,0
Cabbage,2,67.83704777547571,9,1,0,0,19.513032213506516,81.95680921991955,3
Grapes,1,59.80123608395689,8,0,1,0,84.68248676834392,57.419752229874845,11
Carrot,0,59.40391195732657,4,0,0,0,34.76468252363247,62.95138398456926,4
Orange,2,103.14592047132636,3,0,0,0,62.47098907598146,99.09737039235631,8
Onion,1,159.14360167390538,8,1,0,0,24.15557955232638,205.80148320743527,2
Orange,0,83.23302498323807,4,0,1,0,55.902724699069864,67.41776438115954,8
Grapes,2,183.8828543984323,3,0,0,1,91.04478578399733,202.04934305552288,11
Orange,2,21.806360644887835,12,1,0,0,51.62172082007906,31.21486468244047,8
Banana,1,175.94133424758698,12,0,0,1,27.136644918869127,194.55493196200254,5
Mango,1,65.86830738239918,4,0,0,0,111.87706624781957,60.404329352835234,6
Mango,0,65.26397551669821,4,0,0,0,95.93253460159747,66.23274330930344,6
Grapes,0,100.72823969474636,9,0,0,1,79.9952912170084,104.08194843614345,11
Carrot,2,95.41743572591551,8,0,0,1,37.57318042925708,78.83426496404826,4
Apple,0,14.062138680413158,11,0,1,0,83.7143531165903,15.09388819319257,7
Tomato,1,42.82290746610548,6,0,0,0,29.158191713112743,46.322759119749804,0
Brinjal,0,31.76362264207215,1,0,0,1,22.90375746260383,31.257627894043306,13
Spinach,2,96.00575875509487,11,0,0,0,15.202409740006688,93.06539805656432,9
Cabbage,2,12.711149802570006,7,0,0,0,15.972927280776151,10.089713101016892,3
Carrot,0,11.62355986283412,2,1,0,1,43.48237531141812,15.095925817058259,4
Carrot,0,130.4224905309334,4,0,1,0,31.601216076872323,139.28571797134808,4
Spinach,1,191.4944471263644,9,0,0,0,19.828620249113364,204.62037620248802,9
Cauliflower,2,128.2946651322632,8,0,0,1,20.325485659390385,166.03760121875317,10
Banana,0,107.76001022129563,4,0,0,0,37.513730468057865,109.08200314757185,5
Cabbage,0,25.569146041309747,12,1,1,0,18.028368073007968,29.951897904350385,3
Potato,2,159.12462934433495,7,1,0,0,24.92226516589469,201.63248910788735,1
Potato,0,99.90245186135549,6,0,0,0,21.266223678176775,96.46515378897307,1
Guava,0,114.66096081060692,7,0,0,1,37.108423812952914,113.18291386576382,12
Guava,1,47.5345559863736,7,0,0,0,43.01169713327141,49.439722869564605,12
Cabbage,1,186.37278979875325,11,1,1,0,17.374585880849324,289.46900565160985,3
Cabbage,2,113.10928502717374,7,0,1,0,21.35934826560544,115.82935130917188,3
Brinjal,0,131.020637232973,1,0,0,1,23.11309844951544,130.82311795684487,13
Onion,1,52.01907978067019,2,0,0,0,19.19263823713111,49.63559066523898,2
Apple,2,114.89471064721594,4,1,0,0,100.8764406074173,159.44259838467488,7
Cauliflower,1,157.15827687866027,11,0,1,0,24.982812621898695,116.72019971121432,10
Apple,0,103.86284999897178,9,0,0,0,105.86383972435203,100.4809609603181,7
Apple,0,16.962257525285334,4,0,0,0,95.28688593729427,17.765169134399446,7
Orange,1,14.455154050406005,10,0,0,0,43.91936836303453,14.174607514702199,8
Carrot,0,18.38956208402519,12,0,0,0,36.625755962333635,17.760492209257333,4
Carrot,0,199.7788497718822,2,0,0,1,39.528419655629975,246.90927027471082,4
Onion,0,167.80291917574525,2,0,1,0,26.61994155798863,175.84612392805695,2
Brinjal,1,174.9596338170138,5,0,0,0,24.6497456233174,159.5925472239478,13
Guava,0,168.48867979399026,5,0,1,0,34.860444379950934,206.42499674311506,12
Spinach,1,49.541436560294386,2,0,0,1,23.86396880475036,48.20261894226783,9
Carrot,0,122.86164152807449,1,0,1,0,28.62341379470692,142.1682258011516,4
Potato,1,81.85322974751328,7,0,0,0,23.973047961755107,83.44703979760006,1
Spinach,1,176.4328501689232,1,0,0,0,20.661848743868184,166.70031449217254,9
Cauliflower,2,170.97260020188511,2,0,0,0,26.381822030994933,176.5290727967354,10
Carrot,1,77.82103452838405,5,0,0,0,40.14349232016991,81.01600472679193,4
Potato,0,162.25495370532653,11,0,0,0,19.790359851022803,171.717047289984,1
Guava,1,22.22543066252939,10,0,0,0,36.86341916259948,23.156788197111588,12
Guava,1,18.68043735431978,9,0,0,0,36.571937891831325,20.425171831020673,12
Potato,0,158.7659277106817,8,0,1,0,16.29644440060295,182.41092585919532,1
Carrot,1,161.1003053624277,5,1,0,0,25.66302977055149,224.17982851990996,4
Cauliflower,2,114.94640014060417,11,1,0,0,34.377004068590935,136.4795144142945,10
Orange,2,162.50503922486297,10,0,0,0,52.995162125967546,138.79854670379865,8
Cauliflower,1,161.01488663153503,4,0,0,0,31.243490952684596,150.4752935509322,10
Onion,2,62.08794263307422,3,0,0,0,18.197194476217046,68.34867065930636,2
Tomato,1,104.30607027959957,8,0,0,0,32.2866719726219,104.50052482177641,0
Cauliflower,1,67.33422391579697,1,0,0,0,25.657389162904593,64.03284179519582,10
Cauliflower,0,188.37091553304316,7,0,1,0,26.22962638587235,202.0009401406668,10
Banana,1,149.29392571368103,7,0,0,0,38.840179717781965,145.36456194786254,5
Grapes,1,121.83692927477993,1,1,0,1,102.6652950947635,150.77880737183324,11
Potato,1,73.78705547800593,5,0,1,0,16.28696030349642,83.53187777900021,1
Mango,2,150.53130519955747,6,0,0,0,65.3965325706536,174.8257974489511,6
Cauliflower,1,173.78570510681982,3,0,1,0,28.900853278588645,178.70272443929323,10
Brinjal,0,96.77368819904791,9,0,0,0,24.145117231189523,110.22406439111104,13
Carrot,1,103.96119043800624,1,0,0,0,36.58402180630344,97.4841132322776,4
Brinjal,2,57.42600910614402,5,0,0,0,17.985010385568046,67.48400574406247,13
Guava,1,78.02071732681878,4,0,0,0,38.70162408112752,80.39330003515718,12
Cauliflower,1,103.79088315125614,1,0,0,0,24.59707125280739,101.34980464396048,10
Tomato,1,44.50187512061996,6,0,0,0,20.897566941494667,37.99253958481583,0
Grapes,0,89.63964661235205,9,0,1,1,69.11587050343621,105.8362561706948,11
Brinjal,1,69.79441097374927,1,0,0,0,21.358349966306484,70.3798375187231,13
Mango,1,88.26332825148594,10,1,0,0,51.60388046967259,126.87352533393015,6
Mango,1,162.25398245259595,10,0,1,0,91.89802608839184,179.45668434231442,6
Spinach,1,28.6753089520422,2,0,0,1,17.682027190183145,31.320135591524238,9
Grapes,1,133.8160358467071,4,0,0,0,107.91900629303512,121.42878929785891,11
Mango,0,139.8889805061989,2,0,1,0,113.20694389885954,125.48975529998947,6
Potato,1,113.32327133588815,9,0,0,0,18.859917795230682,120.54990674334863,1
Cauliflower,0,62.274493481048715,10,0,1,0,27.471729130147047,68.10301727488131,10
Guava,0,195.4788884276149,9,1,0,0,38.15748390439495,269.1086891922437,12
Brinjal,2,37.76771290487913,1,0,0,0,23.8815976533337,37.30520409852464,13
Guava,2,82.09251173649466,5,1,0,0,30.10542030467108,109.77705399020415,12
Apple,2,52.31518751311428,4,0,0,0,82.31842885575861,57.62750668994817,7
Apple,0,117.06148344412699,3,0,0,0,139.45043774983924,113.11450867556535,7
Orange,2,173.6262514157354,8,0,0,0,51.24249887044124,185.27358577448683,8
Mango,2,16.489281341143496,6,0,0,1,56.317149237628655,19.53715961403589,6
Brinjal,0,181.80593974855304,4,0,0,0,23.198173407610334,197.35664557740012,13
Cauliflower,1,119.46931630091493,2,0,1,0,30.587613328249162,105.84681608302446,10
Orange,2,52.05571740623583,9,0,0,0,62.25153907149356,55.24190580668891,8
Potato,1,133.5584010934019,3,0,1,0,18.46977331775725,137.03078463837727,1
Banana,2,91.3078328290257,6,0,0,0,36.34895883091839,90.48686355209162,5
Carrot,2,84.39878925997135,5,0,0,0,32.817500753198786,82.8065237361717,4
Brinjal,1,161.3297441915779,4,0,0,0,21.820751544254236,162.69974348355345,13
Potato,0,196.9581099702006,9,0,0,1,16.398857881043558,160.52323621099748,1
Onion,2,129.67992421854382,4,0,0,0,28.864487783502916,113.19810834199592,2
Orange,0,142.7413806177587,1,1,0,1,68.108682686072,154.58333918845935,8
Cauliflower,2,199.27807497748765,6,0,0,0,24.938880609159188,200.4797909907232,10
Potato,1,75.95421079677403,7,0,0,0,17.86350664207728,73.50200521906959,1
Brinjal,0,83.97652538042966,5,0,1,0,21.34582562970568,80.9739058518491,13
Guava,0,28.30213650717726,9,0,0,1,47.54514554118138,23.165468100412706,12
Guava,1,117.47155752811669,12,0,0,0,36.50536725555396,134.14943823977526,12
Tomato,1,164.81188827175,1,0,0,1,27.641599670706917,130.28477673072354,0
Grapes,2,92.48932740756689,9,0,1,0,67.30341828613223,92.6112943184055,11
Cabbage,0,188.95936785529838,11,0,0,0,21.512132228379468,193.6393199751934,3
Banana,1,162.8315093645898,4,0,1,0,32.01993557062902,139.68860922047233,5
Onion,2,145.05349798752258,9,0,0,0,23.136031575332623,140.04365992144173,2
Cauliflower,2,175.4807143617886,2,0,1,0,34.00947642456612,191.14294520318717,10
Apple,1,170.1134806555185,7,1,0,0,121.02690499441272,251.2671530361343,7
Grapes,1,52.817556700745904,3,0,0,1,75.98738508816342,63.90217747677879,11
Spinach,2,11.67389752534149,11,0,0,0,24.051436915313204,12.625172503972925,9
Mango,0,42.73310108828037,11,0,0,1,53.634712391936105,50.861568839511236,6
Mango,2,105.72324968098084,3,0,0,0,91.40026887850644,93.69385961553412,6
Mango,1,22.13230899295008,6,0,0,0,80.50587424276033,22.759067769978515,6
Banana,1,69.99451845438782,4,0,0,0,38.84833022751134,67.97380654215276,5
Brinjal,1,91.81582511332887,7,0,0,0,15.738480731102962,77.40104502442605,13
Banana,2,23.994846728372288,2,0,1,0,27.718884340089858,24.827002296121847,5
Cabbage,0,47.59801168970473,12,0,0,0,19.860518700049717,47.78505322148867,3
Grapes,0,18.06877870552788,6,0,1,0,63.58765443761862,18.73854207247818,11
Apple,1,38.80912900554436,5,0,0,0,94.76802759227161,44.232535258281665,7
Mango,2,87.52898597672736,11,0,0,0,117.79097996348803,95.65388686767383,6
Tomato,2,106.4952786147747,7,0,0,0,34.72066261550852,90.47081298377654,0
Banana,1,72.99344038508576,4,0,0,0,34.60510741070085,72.48791564869983,5
Carrot,1,184.8206901666719,7,0,1,0,34.74543694056281,147.72441553056302,4
Guava,1,192.94385497172692,8,0,0,0,47.12446540986947,196.46211460273253,12
Grapes,2,86.69473384388823,3,0,0,0,102.18879596582946,83.78642012614581,11
Potato,1,191.56738466779444,5,0,0,1,19.86898134129718,204.5761996039737,1
Orange,1,138.01448393804728,8,0,1,0,44.32828051757583,180.41125110352755,8
Mango,1,16.142293147011745,3,0,0,0,115.06506322733667,16.82070602405049,6
Onion,2,142.61835959073602,12,0,0,0,25.29585823546513,140.6635881555814,2
Banana,1,198.01073344596514,4,0,0,0,33.4307862092404,223.78554273928955,5
Potato,1,113.46419306522074,12,0,0,1,16.73928717433696,95.71046405282402,1
Onion,2,40.220171004086744,3,0,0,0,25.089752089326407,36.527282853693784,2
Grapes,0,183.8679053675239,11,1,1,0,96.50323307318223,240.77172580270042,11
Grapes,0,11.954226272652322,7,0,1,0,105.75599962105534,10.535413812664467,11
Tomato,0,108.91029729768277,2,1,0,0,21.083601726951898,127.27687078037017,0
Tomato,0,164.42907241918877,4,0,0,0,23.57936663760271,175.60071728502285,0
Cabbage,2,29.14175753879885,5,0,0,0,12.924874460652026,29.833806948703227,3
Spinach,0,102.58662793413356,2,0,1,1,29.585345650621136,91.35487843394615,9
Grapes,0,69.9884333293283,2,0,0,0,64.12324924847609,60.349124606269996,11
Grapes,0,183.49966844925203,10,1,0,0,82.69402130669098,227.96245391927937,11
